exercicio,instituicao,cod_ibge,uf,anexo,rotulo,coluna,cod_conta,conta,valor,populacao,ano
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RI7.2.1.5.02.0.0,7.2.1.5.02.0.0 - Contribuição Patronal - Servidor Civil,7432819.02,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RI7.2.1.5.02.1.0,7.2.1.5.02.1.0 - Contribuição Patronal - Servidor Civil Ativo,7432819.02,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RI7.2.1.5.51.0.0,7.2.1.5.51.0.0 - Contribuição Patronal - Parcelamentos,219271.11,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RI7.2.1.5.51.1.0,7.2.1.5.51.1.0 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos,219271.11,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RI7.9.0.0.00.0.0,7.9.0.0.00.0.0 - Outras Receitas Correntes,12436282.16,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RI7.9.9.0.00.0.0,7.9.9.0.00.0.0 - Demais Receitas Correntes,12436282.16,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RI7.9.9.9.00.0.0,7.9.9.9.00.0.0 - Outras Receitas Correntes,12436282.16,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RI7.9.9.9.01.0.0,7.9.9.9.01.0.0 - Aportes Periódicos para Amortização de Déficit Atuarial do Regimes Próprios de Previdência e Sistema de Proteção Social,12436282.16,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,TotalReceitas,TOTAL DAS RECEITAS (III) = (I + II),254797330.11,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,TotalReceitas,TOTAL DAS RECEITAS (III) = (I + II),20896980.77,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,TotalDespesas,Total Geral da Despesa,234781233.18,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,TotalDespesas,Total Geral da Despesa,233072108.75,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,TotalDespesas,Total Geral da Despesa,228275243.84,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,TotalDespesas,Total Geral da Despesa,1709124.43,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,TotalDespesas,Total Geral da Despesa,4796864.91,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,203286802.71,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,202547270.76,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,198633837.49,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,739531.95,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,3913433.27,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,111921689.18,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,111921689.18,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,109807459.36,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,2114229.82,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,92606937.95,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,92606937.95,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,92413549.8,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,193388.15,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.01.00.00,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",23425548.66,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.01.00.00,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",23425548.66,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.01.00.00,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",23425548.66,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.03.00.00,3.1.90.03.00 - Pensões do RPPS e do Militar,3882065.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.03.00.00,3.1.90.03.00 - Pensões do RPPS e do Militar,3882065.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.03.00.00,3.1.90.03.00 - Pensões do RPPS e do Militar,3882065.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.04.00.00,3.1.90.04.00 - Contratação por Tempo Determinado,19316.91,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.04.00.00,3.1.90.04.00 - Contratação por Tempo Determinado,19316.91,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.04.00.00,3.1.90.04.00 - Contratação por Tempo Determinado,19316.91,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,62549217.49,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,62549217.49,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,62533574.4,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,15643.09,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,870066.29,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,870066.29,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,820915.74,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,49150.55,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,174425.56,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,174425.56,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,173908.45,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,517.11,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,695640.73,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,695640.73,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,647007.29,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,48633.44,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,852659.64,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,852659.64,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,852659.64,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,400617.49,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,400617.49,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,400617.49,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,607445.79,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,607445.79,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,478851.28,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,128594.51,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",19314751.23,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",19314751.23,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",17393909.56,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",1920841.67,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,19314751.23,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,19314751.23,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,17393909.56,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,1920841.67,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,6419689.08,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,6419689.08,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,5806553.9,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,613135.18,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.20.00,3.1.91.13.20 - Alíquota suplementar de contribuição previdenciária - pessoal ativo - plano previdenciário,12748906.3,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.20.00,3.1.91.13.20 - Alíquota suplementar de contribuição previdenciária - pessoal ativo - plano previdenciário,12748906.3,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.20.00,3.1.91.13.20 - Alíquota suplementar de contribuição previdenciária - pessoal ativo - plano previdenciário,11446603.54,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.13.20.00,3.1.91.13.20 - Alíquota suplementar de contribuição previdenciária - pessoal ativo - plano previdenciário,1302302.76,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,146155.85,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,146155.85,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,140752.12,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,5403.73,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.2.00.00.00.00,3.2.00.00.00 - Juros e Encargos da Dívida,2011626.26,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.2.00.00.00.00,3.2.00.00.00 - Juros e Encargos da Dívida,2011626.26,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.2.00.00.00.00,3.2.00.00.00 - Juros e Encargos da Dívida,2011626.26,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.2.90.00.00.00,3.2.90.00.00 - Aplicações Diretas,1900043.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.2.90.00.00.00,3.2.90.00.00 - Aplicações Diretas,1900043.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.2.90.00.00.00,3.2.90.00.00 - Aplicações Diretas,1900043.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.2.90.21.00.00,3.2.90.21.00 - Juros sobre a Dívida por Contrato,1900043.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.2.90.21.00.00,3.2.90.21.00 - Juros sobre a Dívida por Contrato,1900043.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.2.90.21.00.00,3.2.90.21.00 - Juros sobre a Dívida por Contrato,1900043.68,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.2.91.00.00.00,"3.2.91.00.00 - Aplicação direta decorrente de operação entre Órgãos, fundos e entidades integrantes dos OFSS",111582.58,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.2.91.00.00.00,"3.2.91.00.00 - Aplicação direta decorrente de operação entre Órgãos, fundos e entidades integrantes dos OFSS",111582.58,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.2.91.00.00.00,"3.2.91.00.00 - Aplicação direta decorrente de operação entre Órgãos, fundos e entidades integrantes dos OFSS",111582.58,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,89353487.27,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,88613955.32,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,86814751.87,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,739531.95,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,1799203.45,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,34758934.48,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,34674106.19,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,34391005.35,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,84828.29,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,283100.84,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.60.00.00.00,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,1901012.3,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.60.00.00.00,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,1735269.98,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.60.00.00.00,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,1581152.7,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.3.60.00.00.00,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,165742.32,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.3.60.00.00.00,3.3.60.00.00 - Transferências a Instituições Privadas com Fins Lucrativos,154117.28,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.67.00.00.00,3.3.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP,1040905.43,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.67.00.00.00,3.3.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP,880390.67,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.67.00.00.00,3.3.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP,880390.67,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.3.67.00.00.00,3.3.67.00.00 - Execução de Contrato de Parceria Público-Privada - PPP,160514.76,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.71.00.00.00,3.3.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio,13200.0,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.71.00.00.00,3.3.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio,13200.0,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.71.00.00.00,3.3.71.00.00 - Transferências a Consórcios Públicos mediante contrato de rateio,13200.0,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,50611231.88,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,50282785.3,39467,2024
2024,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,49023084.43,39467,2024
