exercicio,periodo,periodicidade,instituicao,cod_ibge,uf,co_poder,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano,anexo_rgf
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-10>,ObrigacoesPatronais,Obrigações Patronais,1726484.3,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-9>,ObrigacoesPatronais,Obrigações Patronais,1740203.29,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,ObrigacoesPatronais,Obrigações Patronais,400662.63,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,ObrigacoesPatronais,Obrigações Patronais,383555.25,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-6>,ObrigacoesPatronais,Obrigações Patronais,1737417.83,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-5>,ObrigacoesPatronais,Obrigações Patronais,1834724.36,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-4>,ObrigacoesPatronais,Obrigações Patronais,3252995.94,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-3>,ObrigacoesPatronais,Obrigações Patronais,1899164.63,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-2>,ObrigacoesPatronais,Obrigações Patronais,1929635.99,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-1>,ObrigacoesPatronais,Obrigações Patronais,1928720.53,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR>,ObrigacoesPatronais,Obrigações Patronais,1929204.12,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),ObrigacoesPatronais,Obrigações Patronais,20495495.49,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),ObrigacoesPatronais,Obrigações Patronais,5483.82,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-11>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2327356.07,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-10>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2374356.84,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-9>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2349709.09,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2340784.74,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2343157.87,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-6>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2347361.81,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-5>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2351961.09,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-4>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,4652974.34,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-3>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2497164.62,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-2>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2499535.95,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-1>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2513435.94,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR>,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,2516134.55,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,31113932.91,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-11>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2006203.73,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-10>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2063905.86,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-9>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2017195.03,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2012568.67,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2017979.63,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-6>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2023170.27,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-5>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2027769.55,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-4>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",4008726.92,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-3>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2149399.58,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-2>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2155964.32,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-1>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2162000.46,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR>,AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",2177679.03,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),AposentadoriasReservaEReformas,"Aposentadorias, Reserva e Reformas",26822563.05,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-11>,DespesasPensoesInativosEPensionistas,Pensões,321152.34,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-10>,DespesasPensoesInativosEPensionistas,Pensões,310450.98,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-9>,DespesasPensoesInativosEPensionistas,Pensões,332514.06,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,DespesasPensoesInativosEPensionistas,Pensões,328216.07,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,DespesasPensoesInativosEPensionistas,Pensões,325178.24,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-6>,DespesasPensoesInativosEPensionistas,Pensões,324191.54,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-5>,DespesasPensoesInativosEPensionistas,Pensões,324191.54,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-4>,DespesasPensoesInativosEPensionistas,Pensões,644247.42,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-3>,DespesasPensoesInativosEPensionistas,Pensões,347765.04,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-2>,DespesasPensoesInativosEPensionistas,Pensões,343571.63,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-1>,DespesasPensoesInativosEPensionistas,Pensões,351435.48,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR>,DespesasPensoesInativosEPensionistas,Pensões,338455.52,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesasPensoesInativosEPensionistas,Pensões,4291369.86,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,DespesaComPessoalNaoExecutadaOrcamentariamente,Despesa com Pessoal não Executada Orçamentariamente,1363561.91,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,DespesaComPessoalNaoExecutadaOrcamentariamente,Despesa com Pessoal não Executada Orçamentariamente,1360923.2,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalNaoExecutadaOrcamentariamente,Despesa com Pessoal não Executada Orçamentariamente,2724485.11,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-11>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2438612.86,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-10>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2485500.05,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-9>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2493643.77,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2458002.04,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2489390.85,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-6>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2480179.35,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-5>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2457400.85,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-4>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),5105123.39,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-3>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),3033076.08,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-2>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2681908.45,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-1>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2639716.92,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR>,DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),2628205.77,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalNaoComputada,DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II),33390760.38,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-11>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,11739.1,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-10>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,10638.82,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-9>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,46466.29,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,13907.38,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,47098.95,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-6>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,34823.72,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-5>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,7445.94,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-4>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,265665.04,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-3>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,68444.58,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-2>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,43438.82,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-1>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,26359.79,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR>,DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,9338.63,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria,Indenizações por Demissão e Incentivos à Demissão Voluntária,585367.06,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-4>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,8278.3,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-3>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,362950.88,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-2>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,142.19,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,3956.95,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,375328.32,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-11>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2304882.25,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-10>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2352869.72,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-9>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2328221.97,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2319297.62,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2320684.05,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-6>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2323848.02,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-5>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2328447.3,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-4>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,4620897.34,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-3>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2475229.01,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-2>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2478175.53,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-1>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2489906.98,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,2491731.23,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,30834191.02,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-11>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",106260.0,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-10>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",106260.0,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-9>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",103224.0,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-8>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",109296.0,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-7>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",106260.0,2026,RGF-Anexo 01
2026,1,Q,Prefeitura Municipal de São Manuel - SP,3550100,SP,E,38131,RGF-Anexo 01,M,Padrão,<MR-6>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",106260.0,2026,RGF-Anexo 01
